,season_type,id,year,week,neutral_site,home_team,home_conference,home_points,home_elo,away_team,away_conference,away_points,away_elo,spread,margin,home_win,home_rank,away_rank
5318,regular,401405121,2022,8,False,Rutgers,Big Ten,24,1337.0,Indiana,Big Ten,17,1349.0,-3.0,-7,1,0,0
5321,regular,401416628,2022,8,False,Kent State,Mid-American,33,1288.0,Akron,Mid-American,27,966.0,-15.5,-6,1,0,0
5322,regular,401404140,2022,8,False,Army,FBS Independents,48,1404.0,UL Monroe,Sun Belt,24,1126.0,-6.5,-24,1,0,0
5325,regular,401405119,2022,8,False,Ohio State,Big Ten,54,2165.0,Iowa,Big Ten,10,1700.0,-29.5,-44,1,2,0
5327,regular,401411144,2022,8,False,Miami,ACC,21,1530.0,Duke,ACC,45,1346.0,-10.0,24,0,0,0
5338,regular,401416626,2022,8,False,Buffalo,Mid-American,34,1470.0,Toledo,Mid-American,27,1580.0,7.0,-7,1,0,0
5339,regular,401416629,2022,8,False,Central Michigan,Mid-American,18,1389.0,Bowling Green,Mid-American,34,1107.0,-6.5,16,0,0,0
5350,regular,401416624,2022,8,False,Ball State,Mid-American,16,1297.0,Eastern Michigan,Mid-American,20,1293.0,-2.5,4,0,0,0
5351,regular,401416625,2022,8,False,Ohio,Mid-American,24,1334.0,Northern Illinois,Mid-American,17,1412.0,2.5,-7,1,0,0
5353,regular,401404128,2022,8,False,Notre Dame,FBS Independents,44,1765.0,UNLV,Mountain West,21,1285.0,-26.0,-23,1,0,0
5365,regular,401404099,2022,8,False,Texas Tech,Big 12,48,1522.0,West Virginia,Big 12,10,1481.0,-5.0,-38,1,0,0
5366,regular,401415639,2022,8,False,Tulane,American Athletic,38,1532.0,Memphis,American Athletic,28,1504.0,-7.0,-10,1,25,0
5367,regular,401404098,2022,8,False,Oklahoma State,Big 12,41,1818.0,Texas,Big 12,34,1897.0,6.5,-7,1,11,20
5368,regular,401404021,2022,8,False,Oregon,Pac-12,45,1632.0,UCLA,Pac-12,30,1742.0,-7.0,-15,1,10,9
5369,regular,401403923,2022,8,False,LSU,SEC,45,1612.0,Ole Miss,SEC,20,1775.0,0.0,-25,1,0,7
5370,regular,401426355,2022,8,False,James Madison,Sun Belt,12,1511.0,Marshall,Sun Belt,26,1526.0,-9.5,14,0,0,0
5371,regular,401426591,2022,8,False,UTSA,Conference USA,31,1512.0,North Texas,Conference USA,27,1360.0,-10.0,-4,1,0,0
5372,regular,401426588,2022,8,False,Charlotte,Conference USA,15,1121.0,Florida International,Conference USA,34,910.0,-13.5,19,0,0,0
5374,regular,401411145,2022,8,False,Wake Forest,ACC,43,1751.0,Boston College,ACC,15,1317.0,-20.0,-28,1,13,0
5376,regular,401404163,2022,8,False,Liberty,FBS Independents,41,1562.0,BYU,FBS Independents,14,1585.0,7.0,-27,1,0,0
5377,regular,401405118,2022,8,False,Maryland,Big Ten,31,1633.0,Northwestern,Big Ten,24,1308.0,-14.5,-7,1,0,0
5378,regular,401426356,2022,8,False,Old Dominion,Sun Belt,23,1469.0,Georgia Southern,Sun Belt,28,1413.0,-1.5,5,0,0,0
5379,regular,401405117,2022,8,False,Wisconsin,Big Ten,35,1735.0,Purdue,Big Ten,24,1668.0,-1.5,-11,1,0,0
5382,regular,401415242,2022,8,False,Colorado State,Mountain West,17,1270.0,Hawai'i,Mountain West,13,1160.0,-6.0,-4,1,0,0
5387,regular,401403924,2022,8,False,Missouri,SEC,17,1440.0,Vanderbilt,SEC,14,1271.0,-14.0,-3,1,0,0
5388,regular,401404018,2022,8,False,Stanford,Pac-12,15,1357.0,Arizona State,Pac-12,14,1521.0,-3.0,-1,1,0,0
5389,regular,401426589,2022,8,False,UTEP,Conference USA,24,1290.0,Florida Atlantic,Conference USA,21,1371.0,3.0,-3,1,0,0
5392,regular,401426358,2022,8,False,Texas State,Sun Belt,14,1264.0,Southern Miss,Sun Belt,20,1252.0,2.5,6,0,0,0
5393,regular,401426357,2022,8,False,Louisiana,Sun Belt,38,1644.0,Arkansas State,Sun Belt,18,1239.0,-6.5,-20,1,0,0
5395,regular,401415243,2022,8,False,New Mexico,Mountain West,9,1148.0,Fresno State,Mountain West,41,1466.0,9.5,32,0,0,0
5396,regular,401403922,2022,8,False,Alabama,SEC,30,2174.0,Mississippi State,SEC,6,1701.0,-21.0,-24,1,6,24
5397,regular,401415241,2022,8,False,Air Force,Mountain West,14,1763.0,Boise State,Mountain West,19,1619.0,-2.5,5,0,0,0
5398,regular,401415642,2022,8,False,East Carolina,American Athletic,34,1505.0,UCF,American Athletic,13,1767.0,5.5,-21,1,0,0
5399,regular,401403925,2022,8,False,South Carolina,SEC,30,1570.0,Texas A&M,SEC,24,1669.0,3.0,-6,1,0,0
5400,regular,401404020,2022,8,False,Oregon State,Pac-12,42,1586.0,Colorado,Pac-12,9,1179.0,-23.0,-33,1,0,0
5401,regular,401404097,2022,8,False,TCU,Big 12,38,1650.0,Kansas State,Big 12,28,1686.0,-3.5,-10,1,8,17
5402,regular,401411143,2022,8,False,Louisville,ACC,24,1592.0,Pittsburgh,ACC,10,1656.0,-1.5,-14,1,0,0
5404,regular,401415244,2022,8,False,Wyoming,Mountain West,28,1380.0,Utah State,Mountain West,14,1439.0,-5.5,-14,1,0,0
5405,regular,401404019,2022,8,False,California,Pac-12,21,1471.0,Washington,Pac-12,28,1598.0,7.5,7,0,0,0
5406,regular,401415245,2022,8,False,Nevada,Mountain West,7,1381.0,San Diego State,Mountain West,23,1385.0,7.5,16,0,0,0
5408,regular,401411146,2022,9,False,NC State,ACC,22,1609.0,Virginia Tech,ACC,21,1323.0,-13.5,-1,1,24,0
5409,regular,401426359,2022,9,False,Southern Miss,Sun Belt,39,1264.0,Louisiana,Sun Belt,24,1652.0,2.5,-15,1,0,0
5410,regular,401404026,2022,9,False,Washington State,Pac-12,17,1606.0,Utah,Pac-12,21,1853.0,7.0,4,0,0,14
5412,regular,401415645,2022,9,False,BYU,FBS Independents,24,1512.0,East Carolina,American Athletic,27,1585.0,-3.5,3,0,0,0
5413,regular,401426594,2022,9,False,Florida International,Conference USA,42,982.0,Louisiana Tech,Conference USA,34,1180.0,6.5,-8,1,0,0
5414,regular,401404103,2022,9,False,West Virginia,Big 12,31,1377.0,TCU,Big 12,41,1670.0,7.0,10,0,0,7
5415,regular,401415643,2022,9,False,Houston,American Athletic,42,1554.0,South Florida,American Athletic,27,1180.0,-17.5,-15,1,0,0
5420,regular,401404100,2022,9,False,Iowa State,Big 12,13,1777.0,Oklahoma,Big 12,27,1584.0,1.5,14,0,0,0
5421,regular,401416631,2022,9,False,Akron,Mid-American,9,974.0,Miami (OH),Mid-American,27,1411.0,9.0,18,0,0,0
5422,regular,401416630,2022,9,False,Eastern Michigan,Mid-American,24,1300.0,Toledo,Mid-American,27,1564.0,4.0,3,0,0,0
5423,regular,401404154,2022,9,False,UConn,FBS Independents,13,1077.0,Boston College,ACC,3,1292.0,8.0,-10,1,0,0
5424,regular,401404129,2022,9,False,Syracuse,ACC,24,1585.0,Notre Dame,FBS Independents,41,1773.0,1.0,17,0,16,0
5425,regular,401405126,2022,9,False,Penn State,Big Ten,31,1838.0,Ohio State,Big Ten,44,2233.0,15.5,13,0,13,2
5426,regular,401411147,2022,9,False,Florida State,ACC,41,1573.0,Georgia Tech,ACC,16,1276.0,-23.5,-25,1,0,0
5427,regular,401403927,2022,9,False,Auburn,SEC,27,1520.0,Arkansas,SEC,41,1647.0,4.0,14,0,0,0
5428,regular,401411150,2022,9,False,Virginia,ACC,12,1388.0,Miami,ACC,14,1443.0,3.0,2,0,0,0
5438,regular,401426593,2022,9,False,Rice,Conference USA,23,1225.0,Charlotte,Conference USA,56,1049.0,-15.5,33,0,0,0
5440,regular,401405123,2022,9,False,Minnesota,Big Ten,31,1683.0,Rutgers,Big Ten,0,1347.0,-14.0,-31,1,0,0
5443,regular,401426361,2022,9,False,Georgia State,Sun Belt,31,1429.0,Old Dominion,Sun Belt,17,1456.0,-3.5,-14,1,0,0
5448,regular,401404102,2022,9,False,Kansas State,Big 12,48,1666.0,Oklahoma State,Big 12,0,1832.0,-2.5,-48,1,22,9
5449,regular,401415644,2022,9,False,UCF,American Athletic,25,1687.0,Cincinnati,American Athletic,21,1776.0,-1.5,-4,1,0,20
5450,regular,401415646,2022,9,False,Navy,American Athletic,27,1430.0,Temple,American Athletic,20,1007.0,-14.5,-7,1,0,0
5451,regular,401403928,2022,9,True,Georgia,SEC,42,2154.0,Florida,SEC,20,1553.0,-23.0,-22,1,1,0
5452,regular,401411148,2022,9,False,Louisville,ACC,48,1626.0,Wake Forest,ACC,21,1776.0,3.0,-27,1,0,10
5453,regular,401405122,2022,9,False,Iowa,Big Ten,33,1632.0,Northwestern,Big Ten,13,1316.0,-11.5,-20,1,0,0
5454,regular,401415647,2022,9,False,Tulsa,American Athletic,34,1389.0,SMU,American Athletic,45,1584.0,1.0,11,0,0,0
5455,regular,401426597,2022,9,False,Western Kentucky,Conference USA,13,1782.0,North Texas,Conference USA,40,1361.0,-10.0,27,0,0,0
5456,regular,401409242,2022,9,False,Massachusetts,FBS Independents,13,896.0,New Mexico State,FBS Independents,23,1075.0,1.0,10,0,0,0
5457,regular,401405124,2022,9,False,Nebraska,Big Ten,9,1528.0,Illinois,Big Ten,26,1736.0,7.5,17,0,0,17
5458,regular,401404024,2022,9,False,California,Pac-12,24,1467.0,Oregon,Pac-12,42,1674.0,16.5,18,0,0,8
5459,regular,401403929,2022,9,False,South Carolina,SEC,10,1582.0,Missouri,SEC,23,1439.0,-3.5,13,0,25,0
5462,regular,401426363,2022,9,False,Arkansas State,Sun Belt,3,1231.0,South Alabama,Sun Belt,31,1451.0,9.0,28,0,0,0
5464,regular,401404022,2022,9,False,Arizona,Pac-12,37,1316.0,USC,Pac-12,45,1742.0,14.0,8,0,0,10
5465,regular,401426362,2022,9,False,Marshall,Sun Belt,13,1557.0,Coastal Carolina,Sun Belt,24,1526.0,-2.5,11,0,0,0
5466,regular,401426595,2022,9,False,Florida Atlantic,Conference USA,24,1369.0,UAB,Conference USA,17,1586.0,4.5,-7,1,0,0
5467,regular,401415246,2022,9,False,Boise State,Mountain West,49,1638.0,Colorado State,Mountain West,10,1270.0,-25.0,-39,1,0,0
5468,regular,401403930,2022,9,False,Tennessee,SEC,44,1886.0,Kentucky,SEC,6,1696.0,-10.5,-38,1,3,19
5469,regular,401405125,2022,9,False,Michigan,Big Ten,29,2037.0,Michigan State,Big Ten,7,1582.0,-22.5,-22,1,4,0
5470,regular,401403931,2022,9,False,Texas A&M,SEC,28,1657.0,Ole Miss,SEC,31,1692.0,3.0,3,0,0,15
5471,regular,401404101,2022,9,False,Texas Tech,Big 12,17,1626.0,Baylor,Big 12,45,1724.0,-1.5,28,0,0,0
5472,regular,401404023,2022,9,False,Colorado,Pac-12,34,1137.0,Arizona State,Pac-12,42,1516.0,13.0,8,0,0,0
5475,regular,401411149,2022,9,False,North Carolina,ACC,42,1609.0,Pittsburgh,ACC,24,1622.0,-2.5,-18,1,21,0
5476,regular,401426596,2022,9,False,UTEP,Conference USA,13,1292.0,Middle Tennessee,Conference USA,24,1332.0,-2.5,11,0,0,0
5478,regular,401404025,2022,9,False,UCLA,Pac-12,38,1700.0,Stanford,Pac-12,13,1362.0,-16.5,-25,1,12,0
5479,regular,401415248,2022,9,False,Fresno State,Mountain West,32,1517.0,San Diego State,Mountain West,28,1423.0,-10.5,-4,1,0,0
5480,regular,401415249,2022,9,False,San José State,Mountain West,35,1537.0,Nevada,Mountain West,28,1343.0,-24.5,-7,1,0,0
5481,regular,401415247,2022,9,False,Hawai'i,Mountain West,20,1160.0,Wyoming,Mountain West,27,1414.0,11.5,7,0,0,0
5482,regular,401416632,2022,10,False,Kent State,Mid-American,20,1280.0,Ball State,Mid-American,27,1290.0,-7.0,7,0,0,0
5483,regular,401416633,2022,10,False,Ohio,Mid-American,45,1348.0,Buffalo,Mid-American,24,1486.0,2.5,-21,1,0,0
5484,regular,401416635,2022,10,False,Bowling Green,Mid-American,13,1177.0,Western Michigan,Mid-American,9,1280.0,-5.0,-4,1,0,0
5485,regular,401416634,2022,10,False,Northern Illinois,Mid-American,22,1398.0,Central Michigan,Mid-American,35,1319.0,-4.5,13,0,0,0
5486,regular,401426601,2022,10,False,Rice,Conference USA,37,1104.0,UTEP,Conference USA,30,1272.0,-3.5,-7,1,0,0
5487,regular,401426364,2022,10,False,Coastal Carolina,Sun Belt,35,1552.0,App State,Sun Belt,28,1621.0,3.0,-7,1,0,0
5488,regular,401411151,2022,10,False,Boston College,ACC,31,1258.0,Duke,ACC,38,1433.0,11.5,7,0,0,0
5489,regular,401404155,2022,10,False,UConn,FBS Independents,27,1111.0,Massachusetts,FBS Independents,10,890.0,-15.0,-17,1,0,0
5491,regular,401404031,2022,10,False,Washington,Pac-12,24,1602.0,Oregon State,Pac-12,21,1628.0,-4.5,-3,1,0,24
5492,regular,401404141,2022,10,True,Army,FBS Independents,7,1434.0,Air Force,Mountain West,13,1744.0,7.0,6,0,0,0
5493,regular,401404108,2022,10,False,TCU,Big 12,34,1667.0,Texas Tech,Big 12,24,1561.0,-8.5,-10,1,7,0
5498,regular,401403936,2022,10,False,Missouri,SEC,17,1483.0,Kentucky,SEC,21,1612.0,-1.0,4,0,0,0
5499,regular,401415649,2022,10,False,Tulsa,American Athletic,13,1382.0,Tulane,American Athletic,27,1547.0,6.5,14,0,0,19
5500,regular,401426598,2022,10,False,Charlotte,Conference USA,7,1170.0,Western Kentucky,Conference USA,59,1648.0,14.5,52,0,0,0
5501,regular,401405128,2022,10,False,Nebraska,Big Ten,13,1508.0,Minnesota,Big Ten,20,1727.0,14.5,7,0,0,0
5502,regular,401405129,2022,10,False,Northwestern,Big Ten,7,1300.0,Ohio State,Big Ten,21,2227.0,37.5,14,0,0,2
5503,regular,401405131,2022,10,False,Wisconsin,Big Ten,23,1750.0,Maryland,Big Ten,10,1625.0,-5.0,-13,1,0,0
5504,regular,401403937,2022,10,False,Texas A&M,SEC,24,1655.0,Florida,SEC,41,1552.0,-1.5,17,0,0,0
5505,regular,401411156,2022,10,False,Virginia,ACC,28,1388.0,North Carolina,ACC,31,1651.0,7.5,3,0,0,17
5506,regular,401405130,2022,10,False,Purdue,Big Ten,3,1653.0,Iowa,Big Ten,24,1648.0,-3.5,21,0,0,0
5507,regular,401411157,2022,10,False,Virginia Tech,ACC,27,1331.0,Georgia Tech,ACC,28,1245.0,-4.0,1,0,0,0
5518,regular,401415648,2022,10,False,Temple,American Athletic,54,1019.0,South Florida,American Athletic,28,1180.0,3.5,-26,1,0,0
5521,regular,401426366,2022,10,False,Old Dominion,Sun Belt,0,1425.0,Marshall,Sun Belt,12,1531.0,3.5,12,0,0,0
5527,regular,401426369,2022,10,False,Southern Miss,Sun Belt,14,1334.0,Georgia State,Sun Belt,42,1460.0,-2.0,28,0,0,0
5528,regular,401426600,2022,10,False,Louisiana Tech,Conference USA,40,1155.0,Middle Tennessee,Conference USA,24,1352.0,2.5,-16,1,0,0
5529,regular,401404104,2022,10,False,Oklahoma,Big 12,35,1636.0,Baylor,Big 12,38,1789.0,-3.0,3,0,0,0
5531,regular,401403933,2022,10,False,Georgia,SEC,27,2155.0,Tennessee,SEC,13,1970.0,-10.0,-14,1,1,2
5532,regular,401404030,2022,10,False,Colorado,Pac-12,10,1150.0,Oregon,Pac-12,49,1697.0,31.0,39,0,0,8
5533,regular,401404106,2022,10,False,Kansas,Big 12,37,1368.0,Oklahoma State,Big 12,16,1657.0,-3.0,-21,1,0,18
5534,regular,401404105,2022,10,False,Iowa State,Big 12,31,1725.0,West Virginia,Big 12,14,1380.0,-6.5,-17,1,0,0
5535,regular,401404032,2022,10,False,Stanford,Pac-12,14,1335.0,Washington State,Pac-12,52,1615.0,3.0,38,0,0,0
5536,regular,401405132,2022,10,False,Indiana,Big Ten,14,1339.0,Penn State,Big Ten,45,1844.0,13.5,31,0,0,16
5537,regular,401426602,2022,10,False,UAB,Conference USA,38,1563.0,UTSA,Conference USA,44,1511.0,2.5,6,0,0,0
5538,regular,401411155,2022,10,False,Pittsburgh,ACC,19,1580.0,Syracuse,ACC,9,1563.0,-3.5,-10,1,0,22
5539,regular,401415252,2022,10,False,Utah State,Mountain West,27,1405.0,New Mexico,Mountain West,10,1097.0,-14.5,-17,1,0,0
5540,regular,401415651,2022,10,False,Memphis,American Athletic,28,1489.0,UCF,American Athletic,35,1693.0,3.0,7,0,0,25
5541,regular,401405127,2022,10,False,Illinois,Big Ten,15,1756.0,Michigan State,Big Ten,23,1574.0,-16.0,8,0,14,0
5543,regular,401426365,2022,10,False,Georgia Southern,Sun Belt,31,1426.0,South Alabama,Sun Belt,38,1501.0,3.5,7,0,0,0
5544,regular,401426599,2022,10,False,North Texas,Conference USA,52,1495.0,Florida International,Conference USA,14,1007.0,-21.5,-38,1,0,0
5548,regular,401415650,2022,10,False,Cincinnati,American Athletic,20,1770.0,Navy,American Athletic,10,1418.0,-18.5,-10,1,0,0
5550,regular,401403932,2022,10,False,Arkansas,SEC,19,1667.0,Liberty,FBS Independents,21,1635.0,-14.5,2,0,0,23
5554,regular,401426368,2022,10,False,UL Monroe,Sun Belt,31,1096.0,Texas State,Sun Belt,30,1252.0,-2.5,-1,1,0,0
5555,regular,401426367,2022,10,False,Louisiana,Sun Belt,17,1582.0,Troy,Sun Belt,23,1456.0,3.5,6,0,0,0
5559,regular,401404107,2022,10,False,Kansas State,Big 12,27,1841.0,Texas,Big 12,34,1883.0,3.0,7,0,13,0
5560,regular,401403934,2022,10,False,LSU,SEC,32,1695.0,Alabama,SEC,31,2185.0,13.5,-1,1,15,6
5562,regular,401415652,2022,10,False,SMU,American Athletic,77,1591.0,Houston,American Athletic,63,1554.0,-3.5,-14,1,0,0
5563,regular,401415250,2022,10,False,Boise State,Mountain West,28,1702.0,BYU,FBS Independents,31,1512.0,-9.5,3,0,0,0
5565,regular,401415254,2022,10,False,San Diego State,Mountain West,14,1423.0,UNLV,Mountain West,10,1277.0,-5.0,-4,1,0,0
5566,regular,401403938,2022,10,False,Vanderbilt,SEC,27,1272.0,South Carolina,SEC,38,1538.0,6.5,11,0,0,0
5567,regular,401411153,2022,10,False,Miami,ACC,3,1443.0,Florida State,ACC,45,1604.0,6.5,42,0,0,0
5568,regular,401411152,2022,10,False,Louisville,ACC,34,1715.0,James Madison,Sun Belt,10,1480.0,-6.5,-24,1,0,0
5569,regular,401405133,2022,10,False,Rutgers,Big Ten,17,1303.0,Michigan,Big Ten,52,2045.0,26.5,35,0,0,4
5570,regular,401404027,2022,10,False,Utah,Pac-12,45,1844.0,Arizona,Pac-12,20,1332.0,-17.5,-25,1,12,0
5571,regular,401403935,2022,10,False,Mississippi State,SEC,39,1690.0,Auburn,SEC,33,1500.0,-12.5,-6,1,0,0
5572,regular,401404130,2022,10,False,Notre Dame,FBS Independents,35,1795.0,Clemson,ACC,14,1826.0,3.5,-21,1,0,5
5576,regular,401411154,2022,10,False,NC State,ACC,30,1601.0,Wake Forest,ACC,21,1687.0,3.0,-9,1,21,20
5577,regular,401404028,2022,10,False,Arizona State,Pac-12,36,1503.0,UCLA,Pac-12,50,1727.0,11.0,14,0,0,10
5578,regular,401415251,2022,10,False,San José State,Mountain West,28,1536.0,Colorado State,Mountain West,16,1206.0,-24.0,-12,1,0,0
5579,regular,401415253,2022,10,False,Fresno State,Mountain West,55,1517.0,Hawai'i,Mountain West,13,1166.0,-27.5,-42,1,0,0
5580,regular,401404029,2022,10,False,USC,Pac-12,41,1726.0,California,Pac-12,35,1444.0,-21.0,-6,1,9,0
5581,regular,401416637,2022,11,False,Akron,Mid-American,28,973.0,Eastern Michigan,Mid-American,34,1311.0,6.5,6,0,0,0
5582,regular,401416638,2022,11,False,Miami (OH),Mid-American,21,1412.0,Ohio,Mid-American,37,1413.0,2.5,16,0,0,0
5583,regular,401416636,2022,11,False,Toledo,Mid-American,28,1553.0,Ball State,Mid-American,21,1302.0,-13.5,-7,1,0,0
5584,regular,401416640,2022,11,False,Central Michigan,Mid-American,31,1356.0,Buffalo,Mid-American,27,1421.0,-2.5,-4,1,0,0
5585,regular,401416639,2022,11,False,Western Michigan,Mid-American,21,1274.0,Northern Illinois,Mid-American,24,1361.0,1.0,3,0,0,0
5586,regular,401416641,2022,11,False,Bowling Green,Mid-American,6,1183.0,Kent State,Mid-American,40,1268.0,2.5,34,0,0,0
5587,regular,401415653,2022,11,False,Memphis,American Athletic,26,1491.0,Tulsa,American Athletic,10,1366.0,-6.5,-16,1,0,0
5588,regular,401426370,2022,11,False,Louisiana,Sun Belt,36,1561.0,Georgia Southern,Sun Belt,17,1419.0,-3.5,-19,1,0,0
5589,regular,401415654,2022,11,False,Cincinnati,American Athletic,27,1764.0,East Carolina,American Athletic,25,1585.0,-4.5,-2,1,0,0
5591,regular,401404033,2022,11,False,USC,Pac-12,55,1720.0,Colorado,Pac-12,17,1105.0,-34.5,-38,1,8,0
5592,regular,401415259,2022,11,False,UNLV,Mountain West,30,1278.0,Fresno State,Mountain West,37,1593.0,8.5,7,0,0,0
5594,regular,401405139,2022,11,False,Ohio State,Big Ten,56,2184.0,Indiana,Big Ten,14,1312.0,-40.5,-42,1,2,0
5595,regular,401403942,2022,11,False,Kentucky,SEC,21,1610.0,Vanderbilt,SEC,24,1271.0,-17.0,3,0,0,0
5596,regular,401415656,2022,11,False,South Florida,American Athletic,23,1094.0,SMU,American Athletic,41,1616.0,17.5,18,0,0,0
5597,regular,401411159,2022,11,False,Duke,ACC,24,1433.0,Virginia Tech,ACC,7,1326.0,-10.0,-17,1,0,0
5598,regular,401405138,2022,11,False,Michigan State,Big Ten,27,1605.0,Rutgers,Big Ten,21,1290.0,-10.0,-6,1,0,0
5599,regular,401403939,2022,11,False,Arkansas,SEC,10,1662.0,LSU,SEC,13,1708.0,3.5,3,0,0,7
5600,regular,401404156,2022,11,False,UConn,FBS Independents,36,1128.0,Liberty,FBS Independents,33,1640.0,13.5,-3,1,0,19
5601,regular,401404131,2022,11,True,Navy,American Athletic,32,1424.0,Notre Dame,FBS Independents,35,1848.0,17.0,3,0,0,20
5602,regular,401404112,2022,11,False,West Virginia,Big 12,23,1374.0,Oklahoma,Big 12,20,1640.0,8.5,-3,1,0,0
5603,regular,401411163,2022,11,False,Virginia,ACC,7,1399.0,Pittsburgh,ACC,37,1596.0,5.5,30,0,0,0
5604,regular,401403945,2022,11,False,Tennessee,SEC,66,1957.0,Missouri,SEC,24,1485.0,-19.5,-42,1,5,0
5609,regular,401426374,2022,11,False,Old Dominion,Sun Belt,3,1408.0,James Madison,Sun Belt,37,1446.0,7.5,34,0,0,0
5610,regular,401426372,2022,11,False,Georgia State,Sun Belt,28,1521.0,UL Monroe,Sun Belt,31,1101.0,-13.5,3,0,0,0
5614,regular,401426607,2022,11,False,Western Kentucky,Conference USA,45,1742.0,Rice,Conference USA,10,1124.0,-13.5,-35,1,0,0
5616,regular,401414784,2022,11,False,Arkansas State,Sun Belt,35,1181.0,Massachusetts,FBS Independents,33,873.0,-17.5,-2,1,0,0
5617,regular,401415655,2022,11,False,Houston,American Athletic,43,1529.0,Temple,American Athletic,36,1105.0,-20.0,-7,1,0,0
5619,regular,401426603,2022,11,False,Middle Tennessee,Conference USA,24,1298.0,Charlotte,Conference USA,14,1076.0,-10.0,-10,1,0,0
5620,regular,401403943,2022,11,False,Ole Miss,SEC,24,1694.0,Alabama,SEC,30,2172.0,11.0,6,0,11,10
5621,regular,401404035,2022,11,False,Washington State,Pac-12,28,1690.0,Arizona State,Pac-12,18,1492.0,-9.5,-10,1,0,0
5622,regular,401415256,2022,11,False,Air Force,Mountain West,35,1731.0,New Mexico,Mountain West,3,1087.0,-21.0,-32,1,0,0
5623,regular,401405137,2022,11,False,Michigan,Big Ten,34,2058.0,Nebraska,Big Ten,3,1511.0,-30.5,-31,1,3,0
5624,regular,401405140,2022,11,False,Penn State,Big Ten,30,1871.0,Maryland,Big Ten,0,1610.0,-10.5,-30,1,14,0
5625,regular,401411158,2022,11,False,Clemson,ACC,31,1773.0,Louisville,ACC,16,1749.0,-7.0,-15,1,12,0
5626,regular,401411161,2022,11,False,NC State,ACC,20,1621.0,Boston College,ACC,21,1258.0,-18.0,1,0,17,0
5627,regular,401411160,2022,11,False,Georgia Tech,ACC,14,1250.0,Miami,ACC,35,1339.0,-2.0,21,0,0,0
5628,regular,401405136,2022,11,False,Minnesota,Big Ten,31,1724.0,Northwestern,Big Ten,3,1343.0,-17.0,-28,1,0,0
5629,regular,401405135,2022,11,False,Iowa,Big Ten,24,1702.0,Wisconsin,Big Ten,10,1765.0,1.5,-14,1,0,0
5630,regular,401404142,2022,11,False,Troy,Sun Belt,10,1477.0,Army,FBS Independents,9,1447.0,-8.5,-1,1,0,0
5631,regular,401404110,2022,11,False,Oklahoma State,Big 12,20,1574.0,Iowa State,Big 12,14,1731.0,2.5,-6,1,0,0
5632,regular,401415657,2022,11,False,Tulane,American Athletic,31,1563.0,UCF,American Athletic,38,1691.0,-1.0,7,0,16,22
5633,regular,401426605,2022,11,False,UTSA,Conference USA,51,1526.0,Louisiana Tech,Conference USA,7,1209.0,-17.5,-44,1,0,0
5634,regular,401426606,2022,11,False,UAB,Conference USA,41,1548.0,North Texas,Conference USA,21,1542.0,-6.5,-20,1,0,0
5635,regular,401403941,2022,11,False,Florida,SEC,38,1604.0,South Carolina,SEC,6,1539.0,-8.0,-32,1,0,0
5636,regular,401426375,2022,11,False,South Alabama,Sun Belt,38,1508.0,Texas State,Sun Belt,21,1247.0,-16.5,-17,1,0,0
5637,regular,401426604,2022,11,False,Florida International,Conference USA,7,960.0,Florida Atlantic,Conference USA,52,1392.0,15.5,45,0,0,0
5638,regular,401404111,2022,11,False,Texas Tech,Big 12,43,1551.0,Kansas,Big 12,28,1451.0,-3.5,-15,1,0,0
5639,regular,401415258,2022,11,False,Colorado State,Mountain West,13,1208.0,Wyoming,Mountain West,14,1408.0,8.5,1,0,0,0
5640,regular,401404037,2022,11,False,Oregon,Pac-12,34,1742.0,Washington,Pac-12,37,1603.0,-12.0,3,0,6,24
